user_id,item_id,event_time_ms,is_click,long_view,is_like,is_hate,is_follow,tab,is_rand,logging_policy,request_id,category,author_id,upload_time_ms
312,7524,1649818879912,0,0,0,0,0,1,0,standard,,tag:39,8293186,1649606400000
312,3965,1650118174505,0,0,0,0,0,1,0,standard,,tag:39,6759811,1649520000000
312,1080,1650247775989,0,0,0,0,0,1,0,standard,,tag:39,7381376,1649520000000
312,6181,1650248407005,1,1,0,0,0,1,0,standard,,tag:39,2500667,1649606400000
326,5662,1649513101563,0,0,0,0,0,1,0,standard,,tag:6,3457449,1649433600000
326,4218,1649546446429,0,0,0,0,0,1,0,standard,,tag:6,6271721,1649433600000
326,6989,1649547472026,1,1,0,0,0,1,0,standard,,tag:9,5230385,1649433600000
326,7207,1649768540414,0,0,0,0,0,1,0,standard,,tag:39,6752862,1649520000000
326,5045,1649998443758,1,1,0,0,0,1,0,standard,,tag:12,7291093,1649520000000
326,6701,1650087050266,0,0,0,0,0,1,0,standard,,tag:12,6588206,1649433600000
403,29,1649516189737,1,1,0,0,0,1,0,standard,,tag:36,7443717,1649433600000
403,968,1649516926785,0,0,0,0,0,1,0,standard,,tag:36,118592,1649433600000
403,3955,1649517999347,1,1,0,0,0,1,0,standard,,tag:39,7841695,1649433600000
403,6601,1649518569712,0,0,0,0,0,1,0,standard,,tag:39,725300,1649433600000
403,3564,1649543304739,0,0,0,0,0,0,0,standard,,tag:39,8551026,1649433600000
403,6647,1649543304739,0,0,0,0,0,0,0,standard,,tag:39,751388,1649433600000
403,7468,1649544411878,1,1,0,0,0,1,0,standard,,tag:39,8161022,1649433600000
403,7074,1649693772625,1,1,0,0,0,1,0,standard,,tag:39,1795134,1649606400000
403,7369,1649693772625,0,0,0,0,0,1,0,standard,,tag:39,8224078,1649520000000
403,4232,1649694000726,1,1,0,0,0,0,0,standard,,tag:39,6002517,1649606400000
403,6080,1649694232960,0,0,0,0,0,0,0,standard,,tag:39,7401762,1649520000000
403,7453,1649696052626,1,1,0,0,0,0,0,standard,,tag:39,7602429,1649520000000
403,7503,1649696440042,1,0,0,0,0,4,0,standard,,tag:39,5822445,1649520000000
403,335,1649729065055,0,0,0,0,0,1,0,standard,,tag:9,3773371,1649433600000
403,1710,1649746619040,0,0,0,0,0,0,0,standard,,tag:36,4934063,1649520000000
403,7507,1649949234370,1,1,0,0,0,1,0,standard,,tag:39,8271506,1649520000000
403,3028,1650093330255,0,0,0,0,0,1,0,standard,,tag:39,1295832,1649520000000
403,1386,1650232257167,1,1,0,0,0,1,0,standard,,tag:39,489502,1649433600000
423,7136,1649541417614,1,0,0,0,0,1,0,standard,,tag:28,5802877,1649433600000
423,180,1649542146823,0,0,0,0,0,6,0,standard,,tag:17,4410762,1649433600000
423,180,1649542146823,0,0,0,0,0,6,0,standard,,tag:17,4410762,1649433600000
423,7547,1649542587007,0,0,0,0,0,1,0,standard,,tag:28,8171666,1649433600000
423,2061,1649542711063,0,0,0,0,0,1,0,standard,,tag:39,8518261,1649433600000
423,7236,1649569307279,0,0,0,0,0,0,0,standard,,tag:2,1514246,1649433600000
423,1237,1649846324169,0,0,0,0,0,0,0,standard,,tag:2,1697155,1649520000000
423,7227,1649916547560,0,0,0,0,0,0,0,standard,,tag:2,7989927,1649520000000
423,4710,1649916658764,0,0,0,0,0,0,0,standard,,tag:37,8166232,1649433600000
423,2941,1649944269867,0,0,0,0,0,1,0,standard,,tag:17,8400389,1649520000000
423,1691,1649977110560,0,0,0,0,0,0,0,standard,,tag:19,7613879,1649520000000
423,4055,1650068088085,1,1,0,0,0,1,0,standard,,tag:12,237746,1649520000000
423,6921,1650276099153,0,0,0,0,0,1,0,standard,,tag:39,2318490,1649520000000
423,3991,1650328397610,1,0,0,0,0,4,0,standard,,tag:19,7971165,1649606400000
423,3775,1650336318207,0,0,0,0,0,0,0,standard,,tag:12,6490006,1649520000000
501,4346,1649498407043,1,1,0,0,0,1,0,standard,,tag:39,7709306,1649433600000
501,3955,1649567389161,1,1,0,0,0,1,0,standard,,tag:39,7841695,1649433600000
501,6524,1649571259815,1,1,0,0,0,1,0,standard,,tag:12,8082371,1649433600000
501,5314,1649606584444,0,0,0,0,0,1,0,standard,,tag:17,5802108,1649520000000
501,1868,1649634992522,1,1,0,0,0,2,0,standard,,tag:15,6598904,1649520000000
501,5501,1649635447830,0,0,0,0,0,2,0,standard,,tag:22,7150245,1649520000000
501,3310,1649635614468,1,1,0,0,0,2,0,standard,,tag:17,28048,1649433600000
501,2973,1649636025273,1,1,0,0,0,2,0,standard,,tag:17,169196,1649520000000
501,2544,1649637314599,1,1,0,0,0,2,0,standard,,tag:17,341483,1649433600000
501,7407,1649653078000,0,0,0,0,0,1,0,standard,,tag:39,1083627,1649520000000
501,3273,1649653805785,1,1,0,0,0,1,0,standard,,tag:39,7809808,1649520000000
501,4332,1649725545112,0,0,0,0,0,1,0,standard,,tag:39,7153443,1649520000000
501,1755,1649843985765,0,0,0,0,0,0,0,standard,,tag:39,7578129,1649433600000
501,453,1649844004626,0,0,0,0,0,0,0,standard,,tag:39,2696153,1649606400000
501,3970,1649844028465,0,0,0,0,0,0,0,standard,,tag:6,5281979,1649433600000
501,1048,1649844114238,0,0,0,0,0,0,0,standard,,tag:1,1347846,1649606400000
501,6921,1649844461850,0,0,0,0,0,4,0,standard,,tag:39,2318490,1649520000000
501,3923,1649845073415,0,0,0,0,0,4,0,standard,,tag:6,7815333,1649433600000
501,6416,1649860234939,1,1,0,0,0,1,0,standard,,tag:6,688160,1649520000000
501,6504,1649981502227,1,1,0,0,0,1,0,standard,,tag:29,6995002,1649606400000
501,5338,1650239987033,0,0,0,0,0,0,0,standard,,tag:3,1330250,1649520000000
501,1070,1650328713440,0,0,0,0,0,2,0,standard,,tag:9,38078,1649433600000
501,6601,1650462298148,0,0,0,0,0,4,0,standard,,tag:39,725300,1649433600000
554,7136,1649520360003,0,0,0,0,0,1,0,standard,,tag:28,5802877,1649433600000
554,3519,1649587143711,0,0,0,0,0,1,0,standard,,tag:39,8072045,1649520000000
554,7430,1649638484007,1,1,0,0,0,1,0,standard,,tag:6,8653034,1649433600000
554,860,1649747775764,0,0,0,0,0,1,0,standard,,tag:6,8258023,1649520000000
554,1704,1649824911721,0,0,0,0,0,1,0,standard,,tag:6,7028429,1649606400000
554,5310,1650087022817,1,1,0,0,0,1,0,standard,,tag:5,8109495,1649520000000
554,6979,1650126958337,1,1,0,0,0,1,0,standard,,tag:10,7400802,1649433600000
554,4873,1650178967573,0,0,0,0,0,1,0,standard,,tag:39,7655654,1649520000000
556,5792,1649530235689,0,0,0,0,0,0,0,standard,,tag:2,3969805,1649433600000
556,6166,1649612040572,0,0,0,0,0,0,0,standard,,tag:4,133572,1649520000000
556,3706,1649613230491,1,1,0,0,0,0,0,standard,,tag:6,7673649,1649433600000
556,7235,1649613500537,0,0,0,0,0,0,0,standard,,tag:26,8682857,1649433600000
556,6166,1649655395636,0,0,0,0,0,1,0,standard,,tag:4,133572,1649520000000
556,1700,1649711191773,0,0,0,0,0,0,0,standard,,tag:1,1971877,1649606400000
556,5037,1650132085199,0,0,0,0,0,0,0,standard,,tag:12,71355,1649606400000
556,6887,1650173812832,0,0,0,0,0,0,0,standard,,tag:2,4424726,1649520000000
638,7468,1649563875669,0,0,0,0,0,1,0,standard,,tag:39,8161022,1649433600000
638,7408,1649888809248,0,0,0,0,0,1,0,standard,,tag:39,8525955,1649606400000
638,1432,1649893074137,0,0,0,0,0,1,0,standard,,tag:8,33366,1649433600000
638,5884,1650252117493,0,0,0,0,0,1,0,standard,,tag:2,4929487,1649606400000
638,4373,1650492066039,0,0,0,0,0,1,0,standard,,tag:8,7526692,1649520000000
658,3310,1649494399932,1,1,0,0,0,1,0,standard,,tag:17,28048,1649433600000
658,623,1649541602901,1,1,0,0,0,2,0,standard,,tag:39,1685947,1649433600000
658,5365,1649545098321,0,0,0,0,0,2,0,standard,,tag:39,6748080,1649433600000
658,5599,1649547969074,0,0,0,0,0,2,0,standard,,tag:17,5493087,1649433600000
658,6737,1649547969074,0,0,0,0,0,2,0,standard,,tag:39,8042971,1649433600000
658,1212,1649547969074,1,1,0,0,0,2,0,standard,,tag:20,8152098,1649433600000
658,2782,1649562862334,1,1,0,0,0,1,0,standard,,UNKNOWN,8367405,1649433600000
658,2399,1649567002789,0,0,0,0,0,1,0,standard,,tag:39,7997883,1649433600000
658,6599,1649568860474,0,0,0,0,0,2,0,standard,,tag:39,7718281,1649433600000
658,7445,1649634087344,1,1,0,0,0,1,0,standard,,tag:20,6665456,1649433600000
658,2487,1649634087344,1,1,0,0,0,1,0,standard,,tag:39,7186530,1649520000000
658,2938,1649639672489,1,1,0,0,0,1,0,standard,,tag:3,2223809,1649520000000
658,7136,1649653240116,0,0,0,0,0,2,0,standard,,tag:28,5802877,1649433600000
658,3273,1649653526970,1,1,0,0,0,2,0,standard,,tag:39,7809808,1649520000000
658,2223,1649653941636,0,0,0,0,0,2,0,standard,,tag:39,7653337,1649606400000
658,2383,1649719137754,0,0,0,0,0,2,0,standard,,tag:39,1306,1649606400000
658,7422,1649824831984,0,0,0,0,0,2,0,standard,,tag:39,7712825,1649606400000
658,594,1649824865686,0,0,0,0,0,5,0,standard,,tag:39,20060,1649433600000
658,594,1649824865686,0,0,0,0,0,5,0,standard,,tag:39,20060,1649433600000
658,2330,1649865338565,1,1,0,0,0,7,0,standard,,tag:39,7500293,1649520000000
658,6467,1649865873684,0,0,0,0,0,7,0,standard,,tag:39,7329854,1649520000000
658,3020,1649980183006,1,1,0,0,0,2,0,standard,,tag:15,8207059,1649606400000
658,3923,1650103317526,1,1,0,0,0,1,0,standard,,tag:6,7815333,1649433600000
658,616,1650244752326,0,0,0,0,0,1,0,standard,,tag:9,389207,1649520000000
658,3685,1650503428268,1,1,0,0,0,1,0,standard,,tag:39,31238,1649433600000
658,3000,1650529771040,0,0,0,0,0,1,0,standard,,tag:6,2043624,1649520000000
691,3955,1649605880724,0,0,0,0,0,1,0,standard,,tag:39,7841695,1649433600000
691,1412,1649611551379,0,0,0,0,0,1,0,standard,,tag:6,4400014,1649433600000
691,3959,1649625892718,0,0,0,0,0,1,0,standard,,tag:39,7998562,1649433600000
691,5219,1649640730422,0,0,0,0,0,1,0,standard,,tag:39,7842786,1649520000000
691,1069,1649893510850,0,0,0,0,0,6,0,standard,,tag:6,2124357,1649606400000
722,5955,1649780319846,1,1,0,0,0,1,0,standard,,tag:9,8576655,1649433600000
722,28,1649904276446,0,0,0,0,0,1,0,standard,,tag:1,6666752,1649433600000
802,2826,1649500485784,0,0,0,0,0,1,0,standard,,tag:12,6985040,1649433600000
802,393,1649568053526,1,1,0,0,0,1,0,standard,,tag:39,139506,1649433600000
802,7136,1649585374018,0,0,0,0,0,1,0,standard,,tag:28,5802877,1649433600000
802,6921,1649649558029,1,1,0,0,0,1,0,standard,,tag:39,2318490,1649520000000
802,1595,1649681492096,0,0,0,0,0,6,0,standard,,tag:68,6845968,1649433600000
802,2223,1649682069330,1,0,0,0,0,1,0,standard,,tag:39,7653337,1649606400000
802,4063,1649926868351,0,0,0,0,0,1,0,standard,,tag:39,5551903,1649520000000
802,1768,1649997040507,1,0,0,0,0,1,0,standard,,tag:39,8055387,1649520000000
802,5457,1649998705139,0,0,0,0,0,1,0,standard,,tag:39,7763978,1649520000000
802,2621,1650104936065,1,0,0,0,0,1,0,standard,,tag:39,7663693,1649520000000
802,5029,1650262357496,0,0,0,0,0,1,0,standard,,tag:39,3079621,1649606400000
802,7150,1650514699258,1,1,0,0,0,1,0,standard,,tag:39,7477527,1649433600000
810,3310,1649500609430,1,1,0,0,0,1,0,standard,,tag:17,28048,1649433600000
810,7509,1649502003009,1,1,0,0,0,1,0,standard,,tag:39,2909927,1649433600000
810,2399,1649516932633,0,0,0,0,0,1,0,standard,,tag:39,7997883,1649433600000
810,7468,1649523157264,1,1,0,0,0,1,0,standard,,tag:39,8161022,1649433600000
810,4496,1649567499557,1,1,0,0,0,1,0,standard,,tag:17,8578039,1649433600000
810,627,1649572253363,1,1,0,0,0,1,0,standard,,tag:39,7583218,1649433600000
810,6159,1649615254888,1,1,0,0,0,1,0,standard,,tag:20,894182,1649520000000
810,4108,1649667286100,1,1,0,0,0,1,0,standard,,tag:7,7591212,1649520000000
810,4121,1649692355511,0,0,0,0,0,1,0,standard,,tag:39,0,1649606400000
810,7525,1649692798818,0,0,0,0,0,1,0,standard,,tag:39,8506968,1649606400000
810,54,1649702380270,1,1,0,0,0,1,0,standard,,tag:12,4983260,1649606400000
810,124,1649702634644,0,0,0,0,0,6,0,standard,,tag:7,8232014,1649606400000
810,3298,1649702634644,1,1,0,0,0,1,0,standard,,tag:9,2361492,1649520000000
810,5606,1649760298488,0,0,0,0,0,0,0,standard,,tag:20,11796,1649606400000
810,6962,1649796930292,0,0,0,0,0,0,0,standard,,tag:3,4323880,1649433600000
810,3396,1649797357795,1,0,0,0,0,0,0,standard,,tag:2,8266626,1649520000000
810,2286,1649832461388,0,0,0,0,0,0,0,standard,,tag:20,6575214,1649520000000
810,7067,1649832710818,0,0,0,0,0,0,0,standard,,tag:27,1578172,1649606400000
810,396,1649832760590,0,0,0,0,0,0,0,standard,,tag:20,6730633,1649520000000
810,3369,1649832774324,0,0,0,0,0,0,0,standard,,tag:12,1683363,1649520000000
810,866,1649832794684,0,0,0,0,0,0,0,standard,,tag:20,3789173,1649520000000
810,3769,1649867913593,0,0,0,0,0,0,0,standard,,tag:38,8414670,1649433600000
810,5106,1649869417789,1,1,0,0,0,1,0,standard,,tag:39,8117481,1649520000000
810,45,1649951625486,1,1,0,0,0,1,0,standard,,tag:39,3284872,1649433600000
810,7177,1650049920819,1,1,0,0,0,1,0,standard,,tag:28,4993810,1649520000000
810,5168,1650251811962,0,0,0,0,0,1,0,standard,,tag:3,2843669,1649520000000
810,6888,1650263000963,1,0,0,0,0,1,0,standard,,tag:39,7056658,1649606400000
810,6968,1650264595560,1,1,0,0,0,1,0,standard,,tag:9,6601362,1649433600000
810,3210,1650465052400,1,1,0,0,0,1,0,standard,,tag:11,6291076,1649606400000
810,7080,1650470256196,1,0,0,0,0,1,0,standard,,tag:3,7473917,1649520000000
867,2980,1649646364134,1,1,0,0,0,4,0,standard,,tag:39,82509,1649520000000
867,4332,1649724218039,1,0,1,0,0,4,0,standard,,tag:39,7153443,1649520000000
867,7481,1649724218039,1,1,0,0,0,4,0,standard,,tag:39,2803160,1649520000000
867,3917,1649730145323,1,0,0,0,0,4,0,standard,,tag:39,8653386,1649520000000
867,3310,1649734750919,1,1,0,0,0,4,0,standard,,tag:17,28048,1649433600000
867,6190,1649736298456,0,0,0,0,0,4,0,standard,,tag:29,8567672,1649433600000
867,6504,1649736542426,0,0,0,0,0,4,0,standard,,tag:29,6995002,1649606400000
867,6525,1649749778975,0,0,0,0,0,4,0,standard,,tag:39,8733983,1649606400000
867,5769,1649809337595,1,1,0,0,0,4,0,standard,,tag:30,5631187,1649520000000
867,2846,1649904289227,1,1,0,0,0,4,0,standard,,tag:39,7165988,1649520000000
867,3516,1649904764568,1,1,0,0,0,4,0,standard,,tag:39,84862,1649433600000
997,6415,1649576023610,1,1,0,0,0,1,0,standard,,tag:35,542488,1649433600000
997,3970,1649576250596,0,0,0,0,0,0,0,standard,,tag:6,5281979,1649433600000
997,7515,1649576250596,0,0,0,0,0,0,0,standard,,tag:7,4538731,1649433600000
997,6898,1649637532089,1,1,0,0,0,1,0,standard,,tag:7,2288991,1649520000000
997,6416,1649641516196,0,0,0,0,0,1,0,standard,,tag:6,688160,1649520000000
997,1871,1649673724211,0,0,0,0,0,0,0,standard,,tag:7,5833281,1649606400000
997,7430,1649673943166,0,0,0,0,0,1,0,standard,,tag:6,8653034,1649433600000
997,1704,1649725829159,0,0,0,0,0,1,0,standard,,tag:6,7028429,1649606400000
997,6558,1649747404982,0,0,0,0,0,1,0,standard,,tag:9,7431148,1649606400000
997,5099,1649759616474,0,0,0,0,0,0,0,standard,,tag:7,2135273,1649520000000
997,6820,1650101220693,1,1,0,0,0,1,0,standard,,tag:9,590538,1649520000000
997,584,1650168917696,1,0,0,0,0,1,0,standard,,tag:39,6628506,1649433600000
997,30,1650251710091,0,0,0,0,0,0,0,standard,,tag:7,8653987,1649433600000
997,2406,1650510575353,1,0,0,0,0,1,0,standard,,tag:21,8113891,1649433600000
997,7073,1650530067603,1,1,0,0,0,4,0,standard,,tag:17,4057668,1649606400000
999,3273,1649649861549,1,1,0,0,0,1,0,standard,,tag:39,7809808,1649520000000
999,4992,1649649861549,0,0,0,0,0,1,0,standard,,tag:13,242594,1649520000000
999,1787,1649831963562,1,1,0,0,0,1,0,standard,,tag:9,3751819,1649520000000
999,403,1650013868571,1,1,0,0,0,1,0,standard,,tag:39,7477527,1649520000000
999,4705,1650023003763,0,0,0,0,0,1,0,standard,,tag:39,7061003,1649433600000
999,3520,1650075053470,0,0,0,0,0,1,0,standard,,tag:39,316360,1649606400000
999,6991,1650320859664,1,0,0,0,0,1,0,standard,,tag:20,7865262,1649606400000
1028,5665,1649582616444,1,1,0,0,0,1,0,standard,,tag:9,3692717,1649433600000
1028,7407,1649647169357,0,0,0,0,0,1,0,standard,,tag:39,1083627,1649520000000
1028,6593,1649648209676,1,1,0,0,0,1,0,standard,,tag:3,2513290,1649520000000
1028,4803,1649651378590,0,0,0,0,0,1,0,standard,,tag:1,6564202,1649433600000
1028,4145,1649653571051,0,0,0,0,0,1,0,standard,,tag:34,5802894,1649520000000
1028,6860,1649718903402,0,0,0,0,0,1,0,standard,,tag:39,2095,1649606400000
1028,6962,1649986253645,0,0,0,0,0,0,0,standard,,tag:3,4323880,1649433600000
1028,2303,1649986326236,1,1,0,0,0,1,0,standard,,tag:9,5345439,1649606400000
1028,3277,1649987227568,1,1,0,0,0,1,0,standard,,tag:3,6535215,1649433600000
1028,4644,1649987227568,1,1,0,0,0,1,0,standard,,tag:15,8519372,1649433600000
1028,1285,1650029440594,0,0,0,0,0,1,0,standard,,tag:17,2459490,1649433600000
1028,394,1650074905455,0,0,0,0,0,1,0,standard,,tag:20,8160296,1649433600000
1028,2729,1650075072555,1,1,0,0,0,1,0,standard,,tag:3,7811171,1649520000000
1028,7358,1650079695066,1,1,0,0,0,1,0,standard,,tag:3,6813171,1649433600000
1028,2383,1650118179989,1,0,0,0,0,1,0,standard,,tag:39,1306,1649606400000
1028,6916,1650176794798,0,0,0,0,0,1,0,standard,,tag:8,5028,1649606400000
1028,4506,1650246094985,1,1,0,0,0,1,0,standard,,tag:25,6723181,1649520000000
1028,605,1650286461281,1,0,0,0,0,1,0,standard,,tag:39,5431194,1649433600000
1028,3685,1650287253247,1,1,0,0,0,1,0,standard,,tag:39,31238,1649433600000
1028,2027,1650289000310,0,0,0,0,0,1,0,standard,,tag:6,7012278,1649520000000
1028,2313,1650429843308,0,0,0,0,0,1,0,standard,,tag:12,6977141,1649606400000
1028,5374,1650517389657,1,1,0,0,0,1,0,standard,,tag:39,5037564,1649520000000
1217,1789,1649631974077,0,0,0,0,0,0,0,standard,,tag:39,8155903,1649520000000
1217,3775,1649644602622,0,0,0,0,0,0,0,standard,,tag:12,6490006,1649520000000
1217,915,1649645156482,0,0,0,0,0,0,0,standard,,tag:12,3316549,1649520000000
1217,3978,1649672021528,0,0,0,0,0,0,0,standard,,tag:12,7532100,1649433600000
1217,5894,1649732848537,0,0,0,0,0,0,0,standard,,tag:39,7696386,1649433600000
1217,4851,1649833609221,0,0,0,0,0,0,0,standard,,tag:26,2926892,1649433600000
1217,6947,1649908930857,0,0,0,0,0,0,0,standard,,tag:28,8204906,1649520000000
1217,3005,1650076959445,0,0,0,0,0,0,0,standard,,tag:10,5296476,1649433600000
1289,6390,1649512738750,0,0,0,0,0,0,0,standard,,tag:20,6676960,1649433600000
1289,4084,1649518341375,0,0,0,0,0,3,0,standard,,tag:2,199423,1649433600000
1289,7359,1649520502758,0,0,0,0,0,0,0,standard,,tag:25,8569520,1649433600000
1289,4346,1649566816312,1,1,0,0,0,1,0,standard,,tag:39,7709306,1649433600000
1289,3902,1649828331512,0,0,0,0,0,0,0,standard,,tag:2,8353728,1649606400000
1289,2590,1649947372409,0,0,0,0,0,0,0,standard,,tag:2,7982884,1649433600000
1289,638,1649950494214,1,1,0,0,0,1,0,standard,,tag:39,6945250,1649520000000
1289,6714,1649952805444,1,1,0,0,0,4,0,standard,,tag:39,5235675,1649520000000
1289,2507,1650001152120,0,0,0,0,0,0,0,standard,,tag:12,640256,1649606400000
1289,1749,1650094525761,1,1,0,0,0,1,0,standard,,tag:6,8203683,1649433600000
1289,597,1650164974563,1,1,0,0,0,1,0,standard,,tag:9,663099,1649606400000
1289,6036,1650211452410,0,0,0,0,0,1,0,standard,,tag:9,6330442,1649520000000
1289,5907,1650294337881,0,0,0,0,0,0,0,standard,,tag:12,3005333,1649606400000
1289,6699,1650296811218,0,0,0,0,0,0,0,standard,,tag:39,7275544,1649433600000
1289,2329,1650298459365,0,0,0,0,0,0,0,standard,,tag:6,4128297,1649606400000
1289,5263,1650466968469,0,0,0,0,0,0,0,standard,,tag:38,1820418,1649433600000
1318,6761,1649986968251,1,1,0,0,0,1,0,standard,,tag:5,3423190,1649520000000
1318,1775,1649987207568,1,0,0,0,0,1,0,standard,,tag:11,7903618,1649433600000
1318,252,1650440144791,0,0,0,0,0,4,0,standard,,tag:6,4645121,1649520000000
1327,7484,1649921937941,1,1,0,0,0,1,0,standard,,tag:6,8185786,1649606400000
1349,3706,1649491735345,1,1,0,0,0,2,0,standard,,tag:6,7673649,1649433600000
1349,3876,1649496744157,1,1,1,0,0,2,0,standard,,tag:7,7580159,1649433600000
1349,2594,1649951730248,1,0,0,0,0,1,0,standard,,tag:26,7920306,1649520000000
1349,647,1650156487560,1,1,0,0,0,2,0,standard,,tag:15,2517717,1649606400000
1349,3587,1650171542187,0,0,0,0,0,2,0,standard,,tag:6,3843914,1649520000000
1349,2912,1650177521762,0,0,0,0,0,2,0,standard,,tag:9,5309540,1649520000000
1349,1340,1650185411498,1,0,0,0,0,2,0,standard,,tag:25,3903851,1649520000000
1349,1067,1650187454144,1,1,0,0,0,2,0,standard,,tag:4,1661823,1649606400000
1349,453,1650228943152,1,0,0,0,0,2,0,standard,,tag:39,2696153,1649606400000
1349,4186,1650464762806,1,0,0,0,0,5,0,standard,,tag:7,3808147,1649606400000
1349,20,1650465366010,1,1,0,0,0,5,0,standard,,tag:7,6243661,1649606400000
1349,20,1650465366010,1,1,0,0,0,5,0,standard,,tag:7,6243661,1649606400000
1349,2395,1650465366010,1,1,0,0,0,2,0,standard,,tag:6,7326958,1649433600000
1351,2089,1649482263712,0,0,0,0,0,1,0,standard,,tag:20,7964186,1649433600000
1351,6426,1649558047951,1,1,0,0,0,1,0,standard,,tag:39,8252864,1649433600000
1351,1737,1649558047951,0,0,0,0,0,1,0,standard,,tag:39,4312083,1649433600000
1351,627,1649566491198,1,0,0,0,0,1,0,standard,,tag:39,7583218,1649433600000
1351,324,1649569164714,1,1,0,0,0,1,0,standard,,tag:27,111962,1649433600000
1351,5882,1649582984437,0,0,0,0,0,1,0,standard,,tag:39,6856992,1649520000000
1351,4091,1649634778774,1,1,0,0,0,1,0,standard,,tag:20,8092303,1649520000000
1351,726,1649653386179,1,1,0,0,0,1,0,standard,,tag:24,4182849,1649520000000
1351,6169,1649653714331,1,1,0,0,0,1,0,standard,,tag:20,7844266,1649520000000
1351,2370,1649655364786,1,1,0,0,0,1,0,standard,,tag:20,7895701,1649520000000
1351,7514,1649655364786,1,1,0,0,0,1,0,standard,,tag:20,7805938,1649433600000
1351,4552,1649741306264,1,0,0,0,0,1,0,standard,,tag:9,7999383,1649606400000
1351,5174,1649829259525,1,0,0,0,0,1,0,standard,,tag:9,2230103,1649520000000
1351,289,1649883935041,1,0,0,0,0,1,0,standard,,tag:39,5098002,1649520000000
1351,6998,1649892125132,1,1,0,0,0,1,0,standard,,tag:39,7135255,1649606400000
1351,5467,1649893566924,1,1,0,0,0,1,0,standard,,tag:20,4308738,1649520000000
1351,2751,1650154051778,1,1,0,0,0,1,0,standard,,tag:18,7421197,1649606400000
1351,5707,1650166146390,0,0,0,0,0,8,0,standard,,tag:12,3092224,1649520000000
1351,218,1650187893526,1,1,0,0,0,1,0,standard,,tag:20,4609104,1649520000000
1351,1183,1650279578121,1,1,0,0,0,1,0,standard,,tag:17,6113252,1649606400000
1351,1976,1650288349301,1,1,0,0,0,4,0,standard,,tag:20,6962092,1649606400000
1386,6849,1649576010664,0,0,0,0,0,0,0,standard,,tag:39,4590758,1649433600000
1386,7261,1649576093287,0,0,0,0,0,0,0,standard,,tag:1,838571,1649433600000
1386,626,1649576099475,0,0,0,0,0,0,0,standard,,tag:8,59454,1649433600000
1386,3587,1649578333626,1,0,0,0,0,1,0,standard,,tag:6,3843914,1649520000000
1386,6694,1649629583121,0,0,0,0,0,1,0,standard,,tag:3,764815,1649433600000
1386,5228,1649799956493,0,0,0,0,0,0,0,standard,,tag:18,171568,1649520000000
1386,6080,1649799972516,1,1,0,0,0,0,0,standard,,tag:39,7401762,1649520000000
1386,7291,1649800441263,0,0,0,0,0,0,0,standard,,tag:39,7680081,1649606400000
1386,5603,1649951515671,1,1,0,0,0,1,0,standard,,tag:10,5895663,1649606400000
1386,1755,1650060190600,1,0,0,0,0,4,0,standard,,tag:39,7578129,1649433600000
1419,7136,1649586261193,0,0,0,0,0,1,0,standard,,tag:28,5802877,1649433600000
1419,1458,1649749234878,0,0,0,0,0,0,0,standard,,tag:9,16396,1649606400000
1419,3580,1649845797650,0,0,0,0,0,0,0,standard,,tag:39,7355934,1649606400000
1419,4270,1650454732559,0,0,0,0,0,0,0,standard,,tag:37,5236343,1649433600000
1588,7192,1649636090866,1,1,0,0,0,1,0,standard,,tag:9,6054805,1649433600000
1588,5966,1649636472686,1,1,0,0,0,1,0,standard,,UNKNOWN,1101714,1649433600000
1588,3706,1649636565154,0,0,0,0,0,1,0,standard,,tag:6,7673649,1649433600000
1588,3712,1649639355183,0,0,0,0,0,0,0,standard,,tag:39,7548417,1649520000000
1588,1588,1649727423530,1,1,0,0,0,1,0,standard,,tag:39,2619,1649606400000
1588,14,1649727423530,1,1,0,0,0,1,0,standard,,tag:62,3122566,1649520000000
1588,1060,1649727645663,1,1,0,0,0,1,0,standard,,tag:39,8167036,1649433600000
1588,839,1649727872171,1,1,0,0,0,1,0,standard,,tag:9,6392544,1649606400000
1588,7349,1649727973160,0,0,0,0,0,1,0,standard,,tag:8,4193255,1649606400000
1588,6120,1649759069133,1,0,0,0,0,1,0,standard,,tag:9,7258569,1649606400000
1588,4508,1649809122998,1,1,0,0,0,1,0,standard,,tag:12,261372,1649520000000
1588,4152,1649810794211,1,0,0,0,0,1,0,standard,,tag:20,8478238,1649520000000
1588,6659,1649811046603,1,0,0,0,0,1,0,standard,,tag:39,4774921,1649606400000
1588,6573,1649826683651,0,0,0,0,0,6,0,standard,,tag:6,7469878,1649606400000
1588,6573,1649826683651,0,0,0,0,0,6,0,standard,,tag:6,7469878,1649606400000
1588,7186,1649829212403,1,0,0,0,0,6,0,standard,,tag:6,6537450,1649520000000
1588,7186,1649829212403,1,0,0,0,0,6,0,standard,,tag:6,6537450,1649520000000
1588,29,1649917884711,0,0,0,0,0,1,0,standard,,tag:36,7443717,1649433600000
1588,4339,1649987962201,1,0,0,0,0,1,0,standard,,tag:9,6557606,1649520000000
1588,1410,1650333374916,0,0,0,0,0,1,0,standard,,tag:9,6054805,1649606400000
1588,6914,1650425373254,1,1,0,0,0,1,0,standard,,tag:1,6610848,1649520000000
1680,7011,1649979287115,0,0,0,0,0,1,0,standard,,tag:39,7149738,1649433600000
