user_id,user_active_degree,is_lowactive_period,is_live_streamer,is_video_author,follow_user_num,follow_user_num_range,fans_user_num,fans_user_num_range,friend_user_num,friend_user_num_range,register_days,register_days_range,onehot_feat0,onehot_feat1,onehot_feat2,onehot_feat3,onehot_feat4,onehot_feat5,onehot_feat6,onehot_feat7,onehot_feat8,onehot_feat9,onehot_feat10,onehot_feat11,onehot_feat12,onehot_feat13,onehot_feat14,onehot_feat15,onehot_feat16,onehot_feat17
5924,high_active,0,1,1,189,"(150,250]",24,"[10,100)",9,"[5,30)",1844,730+,1,4,2,1180,2.0,0,0,7,77,5,2,2,1.0,0.0,1.0,0.0,0.0,0.0
5925,middle_active,0,-124,1,4998,500+,363,"[100,1k)",273,250+,632,366-730,0,0,10,80,0.0,0,1,43,230,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
5928,full_active,0,1,1,1268,500+,507,"[100,1k)",352,250+,1541,730+,1,4,19,532,1.0,0,1,44,238,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0
5933,full_active,0,-124,1,1590,500+,9,"[1,10)",5,"[5,30)",1938,730+,1,2,10,320,6.0,0,1,12,29,6,2,0,1.0,0.0,0.0,0.0,0.0,0.0
5934,full_active,0,-124,0,388,"(250,500]",31,"[10,100)",18,"[5,30)",2154,730+,1,3,29,953,2.0,0,1,43,221,4,3,0,1.0,0.0,0.0,0.0,0.0,0.0
5936,full_active,0,1,1,428,"(250,500]",478,"[100,1k)",202,"[120,250)",1639,730+,1,4,19,639,2.0,0,0,42,50,6,2,0,1.0,0.0,0.0,0.0,0.0,0.0
5938,full_active,0,-124,1,630,500+,504,"[100,1k)",394,250+,1072,730+,1,1,2,1153,5.0,0,1,20,383,6,3,2,1.0,0.0,0.0,0.0,0.0,0.0
5939,full_active,0,-124,1,1911,500+,30,"[10,100)",17,"[5,30)",1128,730+,1,2,10,74,0.0,0,0,31,275,5,2,0,1.0,0.0,1.0,0.0,0.0,0.0
5942,full_active,0,1,1,13,"(10,50]",67,"[10,100)",5,"[5,30)",282,181-365,1,4,2,1160,4.0,0,1,20,161,6,4,2,1.0,0.0,0.0,0.0,0.0,0.0
5946,full_active,0,-124,1,38,"(10,50]",179,"[100,1k)",37,"[30,60)",980,730+,0,1,19,647,1.0,0,1,21,215,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0
5954,high_active,0,-124,0,29,"(10,50]",5,"[1,10)",0,0,311,181-365,1,4,2,1160,4.0,0,0,31,299,6,2,2,1.0,0.0,0.0,0.0,0.0,0.0
5956,full_active,0,1,1,117,"(100,150]",1871,"[1k,5k)",25,"[5,30)",1584,730+,0,3,2,1165,6.0,0,1,44,238,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0
5962,high_active,0,-124,1,87,"(50,100]",142,"[100,1k)",67,"[60,120)",746,730+,0,1,19,637,1.0,0,0,42,421,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0
5967,full_active,0,1,1,655,500+,93,"[10,100)",47,"[30,60)",2468,730+,1,4,10,59,1.0,0,0,22,123,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
5969,high_active,0,1,1,414,"(250,500]",142,"[100,1k)",20,"[5,30)",1903,730+,0,2,2,1165,6.0,0,0,22,386,1,2,2,1.0,0.0,0.0,0.0,0.0,0.0
5971,full_active,0,-124,0,46,"(10,50]",40,"[10,100)",12,"[5,30)",1819,730+,1,4,19,560,0.0,0,0,30,290,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
5974,full_active,0,-124,1,99,"(50,100]",1,"[1,10)",0,0,2091,730+,1,3,2,1158,5.0,0,1,18,325,3,2,2,0.0,0.0,0.0,0.0,0.0,0.0
5975,full_active,0,-124,1,438,"(250,500]",15,"[10,100)",7,"[5,30)",187,181-365,0,6,29,950,1.0,0,0,13,267,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0
5983,high_active,0,-124,0,17,"(10,50]",6,"[1,10)",1,"[1,5)",646,366-730,1,5,31,725,0.0,0,0,19,378,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
5988,full_active,0,-124,1,285,"(250,500]",291,"[100,1k)",278,250+,1044,730+,1,2,19,639,2.0,0,0,42,223,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0
6016,full_active,0,-124,1,1950,500+,279,"[100,1k)",273,250+,497,366-730,1,0,29,1301,1.0,0,1,0,58,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6027,middle_active,0,-124,1,489,"(250,500]",743,"[100,1k)",464,250+,1216,730+,0,1,19,570,0.0,0,1,34,423,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6030,full_active,0,-124,0,306,"(250,500]",6,"[1,10)",1,"[1,5)",1780,730+,0,3,9,478,2.0,0,0,22,386,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0
6034,full_active,0,1,1,166,"(150,250]",212,"[100,1k)",137,"[120,250)",2321,730+,1,2,31,25,1.0,0,0,15,187,3,3,0,0.0,0.0,0.0,0.0,1.0,0.0
6036,full_active,0,-124,0,86,"(50,100]",9,"[1,10)",4,"[1,5)",1610,730+,1,4,10,274,1.0,0,0,30,368,4,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6037,high_active,0,-124,1,189,"(150,250]",31,"[10,100)",11,"[5,30)",2626,730+,1,2,2,1180,2.0,0,0,13,267,6,3,2,1.0,0.0,0.0,0.0,0.0,0.0
6046,high_active,0,-124,1,29,"(10,50]",37,"[10,100)",22,"[5,30)",375,366-730,1,5,19,647,1.0,0,1,34,194,3,2,0,1.0,0.0,0.0,0.0,0.0,0.0
6049,middle_active,0,1,1,387,"(250,500]",14,"[10,100)",7,"[5,30)",220,181-365,0,1,2,1153,4.0,0,0,31,275,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0
6053,full_active,0,1,1,30,"(10,50]",86,"[10,100)",10,"[5,30)",2609,730+,1,3,10,765,2.0,0,0,7,154,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6064,full_active,0,-124,1,12,"(10,50]",65,"[10,100)",10,"[5,30)",1104,730+,0,6,2,1165,6.0,0,1,20,161,6,4,2,1.0,0.0,0.0,0.0,0.0,0.0
6065,full_active,0,-124,0,1186,500+,22,"[10,100)",17,"[5,30)",1630,730+,0,5,2,1160,4.0,0,1,20,85,4,0,2,1.0,0.0,0.0,0.0,0.0,0.0
6066,full_active,0,-124,1,1833,500+,339,"[100,1k)",255,250+,778,730+,1,4,19,620,1.0,0,1,43,20,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0
6067,full_active,0,-124,0,313,"(250,500]",4,"[1,10)",3,"[1,5)",649,366-730,1,2,31,378,3.0,0,1,2,399,4,2,0,1.0,0.0,0.0,0.0,1.0,0.0
6075,full_active,0,-124,1,184,"(150,250]",23,"[10,100)",16,"[5,30)",987,730+,1,2,19,573,1.0,0,0,24,416,1,2,0,1.0,0.0,0.0,1.0,1.0,0.0
6085,high_active,0,-124,1,724,500+,9,"[1,10)",1,"[1,5)",399,366-730,0,2,2,1180,2.0,0,1,2,399,4,2,2,0.0,0.0,0.0,0.0,0.0,0.0
6086,full_active,0,-124,1,280,"(250,500]",46,"[10,100)",33,"[30,60)",2137,730+,0,3,10,118,3.0,0,0,1,82,2,2,0,1.0,0.0,0.0,0.0,0.0,0.0
6088,full_active,0,-124,1,48,"(10,50]",2288,"[1k,5k)",48,"[30,60)",782,730+,0,3,2,1171,5.0,0,0,42,422,1,3,2,1.0,0.0,0.0,0.0,0.0,0.0
6094,high_active,0,-124,1,255,"(250,500]",349,"[100,1k)",249,"[120,250)",112,91-180,0,1,2,1180,2.0,0,1,43,211,1,3,0,1.0,0.0,1.0,0.0,0.0,0.0
6096,full_active,0,1,1,555,500+,588,"[100,1k)",219,"[120,250)",1900,730+,1,4,19,638,2.0,0,1,34,80,1,4,0,1.0,0.0,0.0,0.0,0.0,0.0
6098,full_active,0,-124,1,104,"(100,150]",32,"[10,100)",6,"[5,30)",1032,730+,0,4,2,1160,5.0,0,0,31,305,5,2,2,1.0,0.0,0.0,0.0,0.0,0.0
6099,full_active,0,1,1,14,"(10,50]",141,"[100,1k)",13,"[5,30)",2052,730+,1,2,2,1152,3.0,0,1,8,287,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0
6102,full_active,0,1,1,112,"(100,150]",227,"[100,1k)",75,"[60,120)",1941,730+,1,1,2,1208,8.0,0,1,9,243,6,2,2,1.0,0.0,0.0,0.0,0.0,0.0
6103,full_active,0,-124,1,24,"(10,50]",32,"[10,100)",22,"[5,30)",1731,730+,0,1,29,958,1.0,0,1,18,196,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6107,full_active,0,-124,0,118,"(100,150]",8,"[1,10)",7,"[5,30)",170,91-180,1,4,10,464,2.0,0,0,1,82,2,3,0,1.0,0.0,1.0,0.0,0.0,0.0
6142,full_active,0,-124,1,99,"(50,100]",9,"[1,10)",3,"[1,5)",701,366-730,1,3,29,890,0.0,0,0,24,235,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6145,full_active,0,-124,0,36,"(10,50]",3,"[1,10)",2,"[1,5)",1294,730+,0,2,31,381,2.0,0,1,10,76,3,2,0,1.0,0.0,0.0,0.0,0.0,0.0
6151,full_active,0,1,1,79,"(50,100]",450,"[100,1k)",8,"[5,30)",1536,730+,0,4,19,655,1.0,0,0,31,242,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6154,full_active,0,-124,1,1636,500+,103,"[100,1k)",75,"[60,120)",650,366-730,1,1,2,1160,4.0,0,1,8,181,2,0,2,1.0,0.0,0.0,0.0,0.0,0.0
6157,full_active,0,-124,1,324,"(250,500]",323,"[100,1k)",194,"[120,250)",1035,730+,0,1,19,629,1.0,0,0,31,193,3,4,0,1.0,0.0,0.0,0.0,0.0,0.0
6158,full_active,0,-124,1,33,"(10,50]",12,"[10,100)",6,"[5,30)",1742,730+,1,2,2,1165,6.0,0,1,10,254,3,2,2,1.0,0.0,0.0,0.0,0.0,0.0
6165,full_active,0,1,1,741,500+,584,"[100,1k)",499,250+,1532,730+,1,4,19,578,1.0,0,0,1,82,2,4,0,1.0,0.0,0.0,0.0,0.0,0.0
6192,high_active,0,-124,0,1176,500+,12,"[10,100)",5,"[5,30)",118,91-180,1,6,10,177,2.0,0,0,15,93,6,0,0,1.0,0.0,0.0,0.0,0.0,1.0
6199,high_active,0,-124,0,530,500+,14,"[10,100)",8,"[5,30)",1010,730+,1,4,29,906,1.0,0,1,43,232,3,3,0,1.0,0.0,1.0,0.0,0.0,0.0
6201,high_active,0,-124,1,705,500+,11,"[10,100)",8,"[5,30)",1116,730+,1,2,10,852,4.0,0,0,14,62,1,3,0,1.0,0.0,0.0,0.0,1.0,0.0
6216,middle_active,0,-124,1,23,"(10,50]",17,"[10,100)",10,"[5,30)",276,181-365,0,1,19,583,1.0,0,1,9,324,3,4,0,0.0,0.0,1.0,0.0,0.0,0.0
6221,full_active,0,-124,0,44,"(10,50]",17,"[10,100)",1,"[1,5)",392,366-730,1,4,29,947,1.0,0,0,24,264,4,2,0,1.0,0.0,0.0,0.0,0.0,0.0
6222,full_active,0,-124,1,29,"(10,50]",10,"[10,100)",2,"[1,5)",1091,730+,0,4,10,261,6.0,0,0,19,49,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0
6230,high_active,0,1,1,263,"(250,500]",112,"[100,1k)",9,"[5,30)",2222,730+,0,3,19,534,2.0,0,0,24,357,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0
6248,full_active,0,1,1,551,500+,83,"[10,100)",61,"[60,120)",2619,730+,1,2,2,1165,6.0,0,0,1,82,2,4,2,1.0,0.0,0.0,0.0,0.0,0.0
6252,full_active,0,1,1,15,"(10,50]",156,"[100,1k)",15,"[5,30)",1821,730+,0,2,29,941,2.0,0,0,15,109,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6258,full_active,0,-124,0,3,"(0,10]",4,"[1,10)",0,0,198,181-365,0,1,19,527,2.0,0,0,28,367,3,0,0,,,,,,
6264,full_active,0,-124,1,57,"(50,100]",97,"[10,100)",56,"[30,60)",1413,730+,1,1,22,371,1.0,0,0,30,368,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
6267,full_active,0,-124,0,240,"(150,250]",10,"[10,100)",1,"[1,5)",955,730+,1,4,11,967,1.0,0,0,33,141,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6269,full_active,0,-124,1,78,"(50,100]",29,"[10,100)",11,"[5,30)",2257,730+,1,2,2,1159,3.0,0,1,43,211,1,3,2,0.0,0.0,0.0,0.0,0.0,0.0
6271,full_active,0,1,1,810,500+,84,"[10,100)",36,"[30,60)",2148,730+,1,3,2,1179,2.0,0,0,14,116,5,4,2,1.0,0.0,0.0,0.0,0.0,0.0
6281,full_active,0,-124,1,46,"(10,50]",0,0,0,0,1086,730+,1,6,34,954,3.0,0,0,24,137,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0
6293,full_active,0,-124,1,0,0,0,0,0,0,888,730+,0,3,2,1171,5.0,0,1,8,181,2,2,2,1.0,0.0,0.0,0.0,0.0,0.0
6296,full_active,0,-124,1,162,"(150,250]",460,"[100,1k)",162,"[120,250)",1527,730+,1,1,19,520,0.0,0,0,15,394,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0
6298,full_active,0,-124,1,562,500+,810,"[100,1k)",554,250+,1926,730+,1,2,10,230,1.0,0,1,10,76,3,2,0,1.0,0.0,0.0,0.0,0.0,0.0
6302,full_active,0,-124,0,179,"(150,250]",51,"[10,100)",15,"[5,30)",1523,730+,1,4,10,143,1.0,0,0,19,378,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0
6304,high_active,0,-124,1,346,"(250,500]",156,"[100,1k)",70,"[60,120)",1553,730+,0,5,22,371,1.0,0,1,43,366,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6309,full_active,0,1,1,23,"(10,50]",381,"[100,1k)",15,"[5,30)",1775,730+,0,3,19,582,2.0,0,0,7,138,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0
6311,high_active,0,-124,1,219,"(150,250]",244,"[100,1k)",217,"[120,250)",113,91-180,0,1,28,289,,0,1,10,152,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0
6313,full_active,0,-124,0,144,"(100,150]",23,"[10,100)",13,"[5,30)",1749,730+,1,5,29,1357,1.0,0,0,13,333,6,3,0,1.0,1.0,1.0,0.0,0.0,0.0
6318,middle_active,0,-124,1,67,"(50,100]",130,"[100,1k)",45,"[30,60)",2279,730+,1,2,2,1137,3.0,0,0,13,330,5,2,2,1.0,0.0,0.0,0.0,0.0,0.0
6319,high_active,0,-124,1,634,500+,95,"[10,100)",52,"[30,60)",449,366-730,1,1,29,906,1.0,0,0,42,120,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6322,full_active,0,-124,1,88,"(50,100]",22,"[10,100)",21,"[5,30)",142,91-180,1,1,2,1160,4.0,0,1,2,399,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0
6327,high_active,0,-124,0,56,"(50,100]",8,"[1,10)",4,"[1,5)",943,730+,0,4,2,1180,2.0,0,1,34,201,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0
6329,middle_active,0,-124,1,11,"(10,50]",36,"[10,100)",1,"[1,5)",1610,730+,1,1,19,641,1.0,0,0,15,151,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0
6330,high_active,0,-124,1,574,500+,128,"[100,1k)",64,"[60,120)",1016,730+,1,6,31,373,0.0,0,0,31,296,3,3,0,1.0,0.0,1.0,0.0,0.0,0.0
6337,full_active,0,1,1,35,"(10,50]",248,"[100,1k)",30,"[30,60)",2553,730+,0,2,2,1160,4.0,0,1,34,201,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0
6339,high_active,0,-124,0,54,"(50,100]",0,0,0,0,58,31-60,0,0,31,417,0.0,0,1,20,348,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
6343,full_active,0,-124,0,70,"(50,100]",12,"[10,100)",9,"[5,30)",215,181-365,1,5,19,568,0.0,0,0,22,239,1,3,0,1.0,0.0,1.0,0.0,0.0,0.0
6351,high_active,0,-124,1,3266,500+,4086,"[1k,5k)",2514,250+,700,366-730,0,1,10,277,1.0,0,1,34,273,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6361,full_active,0,1,1,501,500+,119,"[100,1k)",95,"[60,120)",1774,730+,1,4,19,594,1.0,0,0,13,67,6,4,0,1.0,0.0,0.0,0.0,0.0,0.0
6366,full_active,0,1,1,626,500+,123,"[100,1k)",122,"[120,250)",185,181-365,1,5,31,367,0.0,0,0,24,137,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0
6367,full_active,0,-124,1,151,"(150,250]",9,"[1,10)",3,"[1,5)",661,366-730,0,4,19,606,1.0,0,0,31,354,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0
6369,full_active,0,1,1,295,"(250,500]",29,"[10,100)",10,"[5,30)",1219,730+,0,3,2,1171,5.0,0,0,15,441,1,4,2,1.0,0.0,0.0,0.0,0.0,0.0
6380,full_active,0,1,1,843,500+,75,"[10,100)",56,"[30,60)",1273,730+,1,3,2,1153,5.0,0,0,42,115,1,3,2,1.0,0.0,0.0,0.0,0.0,0.0
6383,full_active,0,1,1,53,"(50,100]",60,"[10,100)",29,"[5,30)",653,366-730,1,2,2,1153,4.0,0,0,42,50,6,3,2,1.0,0.0,0.0,0.0,0.0,0.0
6384,high_active,0,-124,1,1235,500+,1540,"[1k,5k)",932,250+,1544,730+,1,1,19,620,1.0,0,0,31,42,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6385,full_active,0,-124,1,13,"(10,50]",41,"[10,100)",9,"[5,30)",1501,730+,0,5,19,637,1.0,0,0,13,67,6,0,0,1.0,0.0,0.0,0.0,0.0,0.0
6388,full_active,0,1,1,140,"(100,150]",101,"[100,1k)",79,"[60,120)",1792,730+,1,2,2,1162,8.0,0,1,43,230,1,3,2,1.0,0.0,0.0,0.0,0.0,0.0
6409,full_active,0,-124,1,900,500+,59,"[10,100)",25,"[5,30)",2227,730+,1,3,2,1153,5.0,0,1,5,95,5,2,2,0.0,0.0,0.0,0.0,0.0,0.0
6411,high_active,0,-124,1,129,"(100,150]",29,"[10,100)",10,"[5,30)",1084,730+,1,5,10,172,1.0,0,0,38,139,4,3,0,1.0,0.0,1.0,0.0,0.0,0.0
6415,full_active,0,-124,1,1096,500+,65,"[10,100)",28,"[5,30)",1035,730+,0,3,29,906,1.0,0,1,44,238,4,2,0,0.0,0.0,0.0,0.0,0.0,0.0
6424,high_active,0,-124,1,173,"(150,250]",106,"[100,1k)",30,"[30,60)",1460,730+,0,6,28,858,,0,0,30,251,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6429,full_active,0,-124,1,29,"(10,50]",36,"[10,100)",19,"[5,30)",548,366-730,1,1,19,625,2.0,0,0,13,267,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0
6432,low_active,0,-124,1,99,"(50,100]",91,"[10,100)",69,"[60,120)",1331,730+,0,1,2,1152,3.0,0,0,15,306,3,2,2,1.0,0.0,0.0,0.0,0.0,0.0
6435,full_active,0,1,1,95,"(50,100]",354,"[100,1k)",87,"[60,120)",470,366-730,1,5,2,1171,5.0,0,0,31,42,6,3,2,0.0,0.0,0.0,0.0,0.0,0.0
6453,full_active,0,-124,1,210,"(150,250]",22,"[10,100)",2,"[1,5)",2502,730+,1,4,31,421,2.0,0,0,31,37,3,2,0,1.0,0.0,0.0,0.0,0.0,0.0
6455,high_active,0,-124,1,1166,500+,1428,"[1k,5k)",1159,250+,636,366-730,0,1,24,806,3.0,0,0,15,438,3,2,0,1.0,0.0,0.0,0.0,0.0,0.0
6461,full_active,0,1,1,24,"(10,50]",34,"[10,100)",17,"[5,30)",218,181-365,1,2,2,1180,2.0,0,0,7,154,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0
6464,full_active,0,-124,1,606,500+,1075,"[1k,5k)",484,250+,1007,730+,0,5,10,844,1.0,0,1,9,324,3,3,0,1.0,1.0,0.0,0.0,0.0,0.0
6465,full_active,0,-124,0,154,"(150,250]",3,"[1,10)",1,"[1,5)",435,366-730,0,1,2,1151,3.0,0,1,8,349,3,3,2,1.0,0.0,0.0,0.0,0.0,0.0
6471,full_active,0,-124,0,21,"(10,50]",0,0,0,0,157,91-180,1,4,10,464,2.0,0,1,44,147,4,0,0,1.0,0.0,0.0,0.0,0.0,0.0
6473,high_active,0,-124,0,583,500+,19,"[10,100)",7,"[5,30)",892,730+,0,4,19,588,2.0,0,0,1,82,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0
6481,full_active,0,1,1,303,"(250,500]",73,"[10,100)",10,"[5,30)",1658,730+,1,4,10,61,1.0,0,0,22,412,5,2,0,0.0,1.0,0.0,0.0,0.0,0.0
6482,full_active,0,-124,0,233,"(150,250]",35,"[10,100)",9,"[5,30)",1532,730+,1,6,29,964,1.0,0,0,31,42,6,3,0,0.0,0.0,1.0,0.0,0.0,0.0
6491,high_active,0,-124,1,15,"(10,50]",10,"[10,100)",1,"[1,5)",337,181-365,1,4,19,527,2.0,0,1,20,383,6,0,0,1.0,0.0,0.0,0.0,0.0,0.0
6499,full_active,0,1,1,314,"(250,500]",93,"[10,100)",90,"[60,120)",1872,730+,1,5,29,1302,1.0,0,0,13,67,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6501,full_active,0,-124,1,123,"(100,150]",57,"[10,100)",13,"[5,30)",2100,730+,0,3,9,859,1.0,0,1,20,383,6,2,0,1.0,0.0,0.0,0.0,0.0,0.0
6502,full_active,0,-124,0,23,"(10,50]",0,0,0,0,100,91-180,1,4,19,516,0.0,0,0,13,392,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
6507,low_active,0,-124,1,115,"(100,150]",17,"[10,100)",8,"[5,30)",1838,730+,1,2,31,734,0.0,0,1,10,76,3,3,0,,,,,,
6516,full_active,0,-124,1,104,"(100,150]",373,"[100,1k)",51,"[30,60)",1437,730+,1,2,2,1167,9.0,0,1,43,221,4,2,2,1.0,0.0,0.0,0.0,0.0,0.0
6532,full_active,0,-124,1,175,"(150,250]",23,"[10,100)",18,"[5,30)",904,730+,0,0,19,632,0.0,0,0,13,267,6,3,0,1.0,0.0,1.0,0.0,0.0,0.0
6538,full_active,0,-124,0,94,"(50,100]",25,"[10,100)",9,"[5,30)",912,730+,0,5,10,107,0.0,0,0,14,440,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0
6540,middle_active,0,-124,0,4,"(0,10]",0,0,0,0,1376,730+,0,1,29,1341,1.0,0,1,9,310,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
6541,high_active,0,-124,1,82,"(50,100]",8,"[1,10)",3,"[1,5)",479,366-730,0,3,2,1159,3.0,0,0,31,276,6,2,2,1.0,0.0,0.0,0.0,0.0,0.0
6551,middle_active,0,-124,0,73,"(50,100]",0,0,0,0,435,366-730,1,1,24,775,1.0,0,1,8,262,6,3,0,0.0,0.0,0.0,0.0,0.0,0.0
6552,full_active,0,-124,0,342,"(250,500]",9,"[1,10)",4,"[1,5)",726,366-730,0,4,10,268,2.0,0,0,28,367,3,2,0,1.0,0.0,0.0,0.0,0.0,0.0
6554,full_active,0,-124,1,27,"(10,50]",7,"[1,10)",1,"[1,5)",982,730+,0,1,31,687,2.0,0,1,8,39,5,4,0,0.0,0.0,0.0,0.0,0.0,0.0
6559,high_active,0,-124,1,290,"(250,500]",4,"[1,10)",1,"[1,5)",1438,730+,0,4,10,765,2.0,0,0,31,193,3,2,0,1.0,0.0,0.0,0.0,0.0,0.0
6563,high_active,0,-124,1,402,"(250,500]",435,"[100,1k)",387,250+,764,730+,0,3,28,210,,0,0,31,354,3,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6575,2_14_day_new,0,-124,1,32,"(10,50]",88,"[10,100)",32,"[30,60)",352,181-365,0,2,9,859,1.0,0,1,43,226,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6576,full_active,0,-124,1,150,"(100,150]",174,"[100,1k)",150,"[120,250)",110,91-180,0,1,28,993,,0,0,14,116,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6577,full_active,0,-124,1,207,"(150,250]",174,"[100,1k)",69,"[60,120)",768,730+,0,4,19,606,1.0,0,0,7,427,1,3,0,1.0,0.0,1.0,0.0,0.0,0.0
6578,high_active,0,-124,1,65,"(50,100]",6,"[1,10)",5,"[5,30)",1792,730+,0,2,10,269,2.0,0,1,10,373,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0
6588,high_active,0,-124,1,86,"(50,100]",214,"[100,1k)",86,"[60,120)",1914,730+,0,1,2,1170,5.0,0,1,8,200,5,4,2,1.0,0.0,0.0,0.0,0.0,0.0
6589,high_active,0,-124,1,26,"(10,50]",8,"[1,10)",3,"[1,5)",165,91-180,0,5,19,582,2.0,0,0,42,50,6,2,0,1.0,0.0,1.0,0.0,0.0,0.0
6593,full_active,0,1,1,428,"(250,500]",1064,"[1k,5k)",247,"[120,250)",1704,730+,1,5,10,113,0.0,0,0,13,390,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0
6598,high_active,0,-124,1,312,"(250,500]",18,"[10,100)",5,"[5,30)",1277,730+,0,4,19,578,1.0,0,0,31,276,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6600,full_active,0,-124,1,42,"(10,50]",36,"[10,100)",30,"[30,60)",243,181-365,1,2,19,625,2.0,27,2,73,13,0,1,0,1.0,0.0,1.0,0.0,0.0,0.0
6603,full_active,0,-124,0,35,"(10,50]",2,"[1,10)",0,0,410,366-730,0,4,10,322,5.0,0,0,14,116,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0
6604,full_active,0,-124,1,622,500+,192,"[100,1k)",111,"[60,120)",750,730+,1,4,31,367,0.0,0,1,44,400,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6607,high_active,0,-124,1,63,"(50,100]",46,"[10,100)",25,"[5,30)",1004,730+,1,4,29,906,1.0,0,0,7,154,1,3,0,1.0,0.0,1.0,0.0,0.0,0.0
6614,middle_active,0,-124,1,120,"(100,150]",73,"[10,100)",68,"[60,120)",1476,730+,0,4,19,525,0.0,0,1,9,237,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0
6618,full_active,0,-124,1,29,"(10,50]",112,"[100,1k)",18,"[5,30)",1867,730+,1,2,2,1210,11.0,0,1,18,393,3,3,2,1.0,0.0,0.0,0.0,0.0,0.0
6623,full_active,0,1,1,399,"(250,500]",129,"[100,1k)",78,"[60,120)",2163,730+,1,4,29,1305,1.0,0,1,44,121,5,2,0,1.0,0.0,0.0,0.0,0.0,0.0
6624,full_active,0,-124,1,1118,500+,122,"[100,1k)",115,"[60,120)",911,730+,1,6,29,935,3.0,0,1,8,36,4,0,0,1.0,0.0,0.0,0.0,0.0,0.0
6629,high_active,0,-124,1,347,"(250,500]",745,"[100,1k)",344,250+,929,730+,0,1,19,606,1.0,0,0,31,299,6,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6659,high_active,0,-124,1,345,"(250,500]",18,"[10,100)",10,"[5,30)",220,181-365,1,6,19,567,0.0,0,1,10,373,5,3,0,1.0,0.0,0.0,0.0,0.0,0.0
6670,full_active,0,-124,1,1271,500+,1441,"[1k,5k)",1204,250+,329,181-365,0,0,29,958,1.0,0,1,8,294,6,0,0,1.0,0.0,0.0,0.0,0.0,0.0
6672,full_active,0,1,0,1220,500+,17,"[10,100)",8,"[5,30)",756,730+,1,2,10,232,1.0,0,0,30,251,3,3,0,1.0,0.0,1.0,0.0,0.0,0.0
